phylum;taxon_id_parent;n_hok_1980-1999;n_hok_2000-2019;n_hok_tot_1980-1999;n_hok_tot_2000-2019;prop_baseline;prop_2000_2019;ell_l;ell_n;ell_f;ell_r;ell_t;substrate;residuals_model_substrate;residuals_model_ellenberg
Marchantiophyta; 558;170;144;227;227;0,75330396;0,638766520;5;3; 6;4;3;decaying vegetation; -1,957793207;-1,818114872
Marchantiophyta; 558;170;144;227;227;0,75330396;0,638766520;5;3; 6;4;3;decorticated wood; -1,118930815;-1,818114872
Marchantiophyta; 558;170;144;227;227;0,75330396;0,638766520;5;3; 6;4;3;epiphytic on living wood; -5,758754024;-1,818114872
Marchantiophyta; 558;170;144;227;227;0,75330396;0,638766520;5;3; 6;4;3;gravel or sand; -1,152669595;-1,818114872
Marchantiophyta; 558;170;144;227;227;0,75330396;0,638766520;5;3; 6;4;3;peat; -1,858512969;-1,818114872
Marchantiophyta; 558;170;144;227;227;0,75330396;0,638766520;5;3; 6;4;3;rock, hard; -0,754749021;-1,818114872
Marchantiophyta; 558;170;144;227;227;0,75330396;0,638766520;5;3; 6;4;3;artificial stone; -2,797061401;-1,818114872
Marchantiophyta; 558;170;144;227;227;0,75330396;0,638766520;5;3; 6;4;3;mineral soil; -1,430359491;-1,818114872
Marchantiophyta; 558;170;144;227;227;0,75330396;0,638766520;5;3; 6;4;3;soil on rock; -2,664814207;-1,818114872
Marchantiophyta; 559;218;216;227;227;0,96475771;0,955947137;4;5; 5;4;3;decaying vegetation;  0,287977868;-0,352359672
Marchantiophyta; 559;218;216;227;227;0,96475771;0,955947137;4;5; 5;4;3;decorticated wood;  0,660912397;-0,352359672
Marchantiophyta; 559;218;216;227;227;0,96475771;0,955947137;4;5; 5;4;3;epiphytic on living wood; -1,356180472;-0,352359672
Marchantiophyta; 559;218;216;227;227;0,96475771;0,955947137;4;5; 5;4;3;gravel or sand;  0,645839069;-0,352359672
Marchantiophyta; 559;218;216;227;227;0,96475771;0,955947137;4;5; 5;4;3;peat;  0,331915985;-0,352359672
Marchantiophyta; 559;218;216;227;227;0,96475771;0,955947137;4;5; 5;4;3;rock, soft;  0,323811843;-0,352359672
Marchantiophyta; 559;218;216;227;227;0,96475771;0,955947137;4;5; 5;4;3;mineral soil;  0,522013239;-0,352359672
Marchantiophyta; 559;218;216;227;227;0,96475771;0,955947137;4;5; 5;4;3;soil on rock; -0,023401433;-0,352359672
Marchantiophyta; 561; 33;107;227;227;0,14977974;0,475770925;5;2; 5;4;5;decaying vegetation; 16,468775682;13,160517826
Marchantiophyta; 561; 33;107;227;227;0,14977974;0,475770925;5;2; 5;4;5;decorticated wood; 17,778592337;13,160517826
Marchantiophyta; 561; 33;107;227;227;0,14977974;0,475770925;5;2; 5;4;5;gravel or sand; 17,724664223;13,160517826
Marchantiophyta; 561; 33;107;227;227;0,14977974;0,475770925;5;2; 5;4;5;peat; 16,620438184;13,160517826
Marchantiophyta; 561; 33;107;227;227;0,14977974;0,475770925;5;2; 5;4;5;mineral soil; 17,284790493;13,160517826
Marchantiophyta; 561; 33;107;227;227;0,14977974;0,475770925;5;2; 5;4;5;soil on rock; 15,414414825;13,160517826
Marchantiophyta; 563; 31;  3;227;227;0,14096916;0,017621145;6;1; 4;3;5;gravel or sand; -4,376796050;-5,789593892
Marchantiophyta; 563; 31;  3;227;227;0,14096916;0,017621145;6;1; 4;3;5;peat; -4,651343997;-5,789593892
Marchantiophyta; 563; 31;  3;227;227;0,14096916;0,017621145;6;1; 4;3;5;mineral soil; -4,483710384;-5,789593892
Marchantiophyta; 564; 26; 23;227;227;0,11894273;0,105726872;7;2; 7;3;5;decaying vegetation;  0,437820544; 0,584020503
Marchantiophyta; 564; 26; 23;227;227;0,11894273;0,105726872;7;2; 7;3;5;gravel or sand;  0,940842577; 0,584020503
Marchantiophyta; 564; 26; 23;227;227;0,11894273;0,105726872;7;2; 7;3;5;mineral soil;  0,766777366; 0,584020503
Marchantiophyta; 573; 17;  8;227;227;0,07929515;0,039647577;5;2; 6;2;3;bryophyte; -1,107074270;-1,719459989
Marchantiophyta; 573; 17;  8;227;227;0,07929515;0,039647577;5;2; 6;2;3;decaying vegetation; -1,598975264;-1,719459989
Marchantiophyta; 573; 17;  8;227;227;0,07929515;0,039647577;5;2; 6;2;3;decorticated wood; -1,269133675;-1,719459989
Marchantiophyta; 573; 17;  8;227;227;0,07929515;0,039647577;5;2; 6;2;3;epiphytic on living wood; -3,126187953;-1,719459989
Marchantiophyta; 573; 17;  8;227;227;0,07929515;0,039647577;5;2; 6;2;3;gravel or sand; -1,282346815;-1,719459989
Marchantiophyta; 573; 17;  8;227;227;0,07929515;0,039647577;5;2; 6;2;3;peat; -1,559795668;-1,719459989
Marchantiophyta; 573; 17;  8;227;227;0,07929515;0,039647577;5;2; 6;2;3;rock, hard; -1,126793590;-1,719459989
Marchantiophyta; 573; 17;  8;227;227;0,07929515;0,039647577;5;2; 6;2;3;mineral soil; -1,391267963;-1,719459989
Marchantiophyta; 573; 17;  8;227;227;0,07929515;0,039647577;5;2; 6;2;3;soil on rock; -1,879082794;-1,719459989
Marchantiophyta; 576; 65; 82;227;227;0,29074890;0,365638767;4;7; 7;7;8;rock, hard;  5,602723210; 0,121207045
Marchantiophyta; 576; 65; 82;227;227;0,29074890;0,365638767;4;7; 7;7;8;rock, soft;  4,423277559; 0,121207045
Marchantiophyta; 576; 65; 82;227;227;0,29074890;0,365638767;4;7; 7;7;8;artificial stone;  3,483921003; 0,121207045
Marchantiophyta; 576; 65; 82;227;227;0,29074890;0,365638767;4;7; 7;7;8;mineral soil;  4,888029540; 0,121207045
Marchantiophyta; 576; 65; 82;227;227;0,29074890;0,365638767;4;7; 7;7;8;soil on rock;  3,617392581; 0,121207045
Marchantiophyta; 578;156;160;227;227;0,69162996;0,709251101;7;5; 8;6;5;gravel or sand;  3,207315457; 3,101411375
Marchantiophyta; 578;156;160;227;227;0,69162996;0,709251101;7;5; 8;6;5;peat;  2,528095651; 3,101411375
Marchantiophyta; 578;156;160;227;227;0,69162996;0,709251101;7;5; 8;6;5;artificial stone;  1,640417782; 3,101411375
Marchantiophyta; 578;156;160;227;227;0,69162996;0,709251101;7;5; 8;6;5;mineral soil;  2,938894163; 3,101411375
Marchantiophyta; 578;156;160;227;227;0,69162996;0,709251101;7;5; 8;6;5;soil on rock;  1,764443991; 3,101411375
Marchantiophyta; 591; 93;201;227;227;0,41409692;0,889867841;5;3; 4;5;3;epiphytic on living wood; 12,498741305;14,252299654
Marchantiophyta; 600;  5; 13;227;227;0,02643172;0,061674009;5;3; 5;5;5;epiphytic on living wood;  2,497012548; 2,778087776
Marchantiophyta; 612; 10;  1;227;227;0,04845815;0,008810573;7;1; 9;1;2;bryophyte; -2,269580397;-1,720022919
Marchantiophyta; 612; 10;  1;227;227;0,04845815;0,008810573;7;1; 9;1;2;peat; -2,516346026;-1,720022919
Marchantiophyta; 616; 31;  3;227;227;0,14096916;0,017621145;6;2; 7;3;2;gravel or sand; -4,376796050;-4,029936291
Marchantiophyta; 616; 31;  3;227;227;0,14096916;0,017621145;6;2; 7;3;2;mineral soil; -4,483710384;-4,029936291
Marchantiophyta; 616; 31;  3;227;227;0,14096916;0,017621145;6;2; 7;3;2;soil on rock; -4,976103228;-4,029936291
Marchantiophyta; 618; 17;  9;227;227;0,07929515;0,044052863;6;1; 6;3;3;gravel or sand; -0,990150589;-1,152988871
Marchantiophyta; 618; 17;  9;227;227;0,07929515;0,044052863;6;1; 6;3;3;rock, hard; -0,827365328;-1,152988871
Marchantiophyta; 618; 17;  9;227;227;0,07929515;0,044052863;6;1; 6;3;3;mineral soil; -1,103980111;-1,152988871
Marchantiophyta; 618; 17;  9;227;227;0,07929515;0,044052863;6;1; 6;3;3;soil on rock; -1,612254945;-1,152988871
Marchantiophyta; 629; 24; 16;227;227;0,11013216;0,074889868;8;1; 8;1;2;bryophyte; -0,152597608; 1,129431482
Marchantiophyta; 629; 24; 16;227;227;0,11013216;0,074889868;8;1; 8;1;2;peat; -0,764792548; 1,129431482
Marchantiophyta; 759; 34; 12;227;227;0,15418502;0,057268722;6;2; 5;2;3;gravel or sand; -2,775224086;-3,578460504
Marchantiophyta; 759; 34; 12;227;227;0,15418502;0,057268722;6;2; 5;2;3;mineral soil; -2,914704253;-3,578460504
Marchantiophyta; 759; 34; 12;227;227;0,15418502;0,057268722;6;2; 5;2;3;soil on rock; -3,544310625;-3,578460504
Marchantiophyta; 760; 60;  8;227;227;0,26872247;0,039647577;6;3; 4;4;3;decorticated wood; -6,211184924;-7,931865605
Marchantiophyta; 760; 60;  8;227;227;0,26872247;0,039647577;6;3; 4;4;3;epiphytic on living wood; -9,137633885;-7,931865605
Marchantiophyta; 778; 99;189;227;227;0,44052863;0,837004405;5;3; 4;6;3;epiphytic on living wood; 10,080392404;11,778282568
Marchantiophyta; 810; 46; 30;227;227;0,20704846;0,136563877;6;3; 9;6;4;decorticated wood; -0,792229907; 0,165955839
Marchantiophyta; 810; 46; 30;227;227;0,20704846;0,136563877;6;3; 9;6;4;epiphytic on living wood; -4,055306340; 0,165955839
Marchantiophyta; 810; 46; 30;227;227;0,20704846;0,136563877;6;3; 9;6;4;gravel or sand; -0,815955703; 0,165955839
Marchantiophyta; 810; 46; 30;227;227;0,20704846;0,136563877;6;3; 9;6;4;rock, hard; -0,536131711; 0,165955839
Marchantiophyta; 810; 46; 30;227;227;0,20704846;0,136563877;6;3; 9;6;4;artificial stone; -1,972360015; 0,165955839
Marchantiophyta; 810; 46; 30;227;227;0,20704846;0,136563877;6;3; 9;6;4;mineral soil; -1,011233976; 0,165955839
Marchantiophyta; 811; 19; 22;227;227;0,08810573;0,101321586;8;2; 8;5;2;gravel or sand;  2,255589475; 3,820742509
Marchantiophyta; 811; 19; 22;227;227;0,08810573;0,101321586;8;2; 8;5;2;rock, hard;  2,508053127; 3,820742509
Marchantiophyta; 811; 19; 22;227;227;0,08810573;0,101321586;8;2; 8;5;2;mineral soil;  2,080728341; 3,820742509
Marchantiophyta; 813; 12;  5;227;227;0,05726872;0,026431718;7;2; 9;5;4;decaying vegetation; -1,542890070;-0,737630456
Marchantiophyta; 813; 12;  5;227;227;0,05726872;0,026431718;7;2; 9;5;4;gravel or sand; -1,286755305;-0,737630456
Marchantiophyta; 813; 12;  5;227;227;0,05726872;0,026431718;7;2; 9;5;4;peat; -1,511155058;-0,737630456
Marchantiophyta; 813; 12;  5;227;227;0,05726872;0,026431718;7;2; 9;5;4;rock, hard; -1,161202930;-0,737630456
Marchantiophyta; 813; 12;  5;227;227;0,05726872;0,026431718;7;2; 9;5;4;mineral soil; -1,374780676;-0,737630456
Marchantiophyta; 815;  9; 12;227;227;0,04405286;0,057268722;8;3; 5;5;3;mineral soil;  2,029252500; 1,379393656
Marchantiophyta; 815;  9; 12;227;227;0,04405286;0,057268722;8;3; 5;5;3;soil on rock;  1,442835870; 1,379393656
Marchantiophyta; 816; 35; 36;227;227;0,15859031;0,162995595;8;3; 5;5;5;mineral soil;  1,900062324; 0,224011193
Marchantiophyta; 817; 17;  6;227;227;0,07929515;0,030837004;7;5; 9;5;5;mineral soil; -1,965843668;-1,831260020
Marchantiophyta; 818; 23; 14;227;227;0,10572687;0,066079295;7;6; 9;7;6;gravel or sand; -0,716364746;-1,118616756
Marchantiophyta; 818; 23; 14;227;227;0,10572687;0,066079295;7;6; 9;7;6;mineral soil; -0,855333666;-1,118616756
Marchantiophyta; 821; 70; 56;227;227;0,31277533;0,251101322;7;6;10;7;6;gravel or sand;  0,330297074; 0,757967983
Marchantiophyta; 821; 70; 56;227;227;0,31277533;0,251101322;7;6;10;7;6;peat; -0,298133207; 0,757967983
Marchantiophyta; 821; 70; 56;227;227;0,31277533;0,251101322;7;6;10;7;6;mineral soil;  0,082683846; 0,757967983
Marchantiophyta; 822; 70; 50;227;227;0,31277533;0,224669604;7;6; 6;6;5;mineral soil; -0,844101327;-3,027569313
Marchantiophyta; 823; 17; 10;227;227;0,07929515;0,048458150;7;5; 9;5;5;mineral soil; -0,816692258;-0,655309683
Marchantiophyta; 825; 79; 80;227;227;0,35242291;0,356828194;7;4; 5;5;6;mineral soil;  2,480128292;-0,755324225
Marchantiophyta; 825; 79; 80;227;227;0,35242291;0,356828194;7;4; 5;5;6;soil on rock;  1,257460532;-0,755324225
Marchantiophyta; 826;  9; 11;227;227;0,04405286;0,052863436;7;4; 5;5;6;mineral soil;  1,639655279;-0,086692954
Marchantiophyta; 826;  9; 11;227;227;0,04405286;0,052863436;7;4; 5;5;6;soil on rock;  1,082736046;-0,086692954
Marchantiophyta; 839; 14;  9;227;227;0,06607930;0,044052863;7;2; 8;4;3;decorticated wood; -0,367264574; 0,195164957
Marchantiophyta; 839; 14;  9;227;227;0,06607930;0,044052863;7;2; 8;4;3;gravel or sand; -0,380920141; 0,195164957
Marchantiophyta; 839; 14;  9;227;227;0,06607930;0,044052863;7;2; 8;4;3;rock, hard; -0,219834862; 0,195164957
Marchantiophyta; 839; 14;  9;227;227;0,06607930;0,044052863;7;2; 8;4;3;mineral soil; -0,493296007; 0,195164957
Marchantiophyta; 839; 14;  9;227;227;0,06607930;0,044052863;7;2; 8;4;3;soil on rock; -0,992484388; 0,195164957
Marchantiophyta; 842; 14;  4;227;227;0,06607930;0,022026432;5;2; 7;4;4;decorticated wood; -1,973495188;-2,224317193
Marchantiophyta; 842; 14;  4;227;227;0,06607930;0,022026432;5;2; 7;4;4;epiphytic on living wood; -3,464333351;-2,224317193
Marchantiophyta; 842; 14;  4;227;227;0,06607930;0,022026432;5;2; 7;4;4;rock, hard; -1,863201324;-2,224317193
Marchantiophyta; 842; 14;  4;227;227;0,06607930;0,022026432;5;2; 7;4;4;rock, soft; -2,206292620;-2,224317193
Marchantiophyta; 842; 14;  4;227;227;0,06607930;0,022026432;5;2; 7;4;4;artificial stone; -2,494806608;-2,224317193
Marchantiophyta; 842; 14;  4;227;227;0,06607930;0,022026432;5;2; 7;4;4;mineral soil; -2,068623601;-2,224317193
Marchantiophyta; 888; 41; 29;227;227;0,18502203;0,132158590;8;5; 6;5;7;mineral soil; -0,484425885;-2,691634589
Marchantiophyta;8438; 43; 27;227;227;0,19383260;0,123348018;3;5; 7;6;3;rock, hard; -0,696411489;-2,117867469
Marchantiophyta;8438; 43; 27;227;227;0,19383260;0,123348018;3;5; 7;6;3;rock, soft; -1,452084527;-2,117867469
Marchantiophyta;8438; 43; 27;227;227;0,19383260;0,123348018;3;5; 7;6;3;artificial stone; -2,072660178;-2,117867469
Marchantiophyta;8438; 43; 27;227;227;0,19383260;0,123348018;3;5; 7;6;3;mineral soil; -1,151278398;-2,117867469
Marchantiophyta;8438; 43; 27;227;227;0,19383260;0,123348018;3;5; 7;6;3;soil on rock; -1,983433381;-2,117867469
Marchantiophyta;8439; 85; 40;227;227;0,37885463;0,180616740;6;4; 9;6;4;decaying vegetation; -4,568880641;-2,897797997
Marchantiophyta;8439; 85; 40;227;227;0,37885463;0,180616740;6;4; 9;6;4;decorticated wood; -3,865869177;-2,897797997
Marchantiophyta;8439; 85; 40;227;227;0,37885463;0,180616740;6;4; 9;6;4;epiphytic on living wood; -7,869663223;-2,897797997
Marchantiophyta;8439; 85; 40;227;227;0,37885463;0,180616740;6;4; 9;6;4;gravel or sand; -3,893956966;-2,897797997
Marchantiophyta;8439; 85; 40;227;227;0,37885463;0,180616740;6;4; 9;6;4;rock, hard; -3,563690358;-2,897797997
Marchantiophyta;8439; 85; 40;227;227;0,37885463;0,180616740;6;4; 9;6;4;rock, soft; -4,500596560;-2,897797997
Marchantiophyta;8439; 85; 40;227;227;0,37885463;0,180616740;6;4; 9;6;4;mineral soil; -4,125733682;-2,897797997
